Museum ID,Museum Name,Museum Type,Institution Name,City (Administrative Location),State (Administrative Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Income,Revenue
8401900441,WILTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,,WILTON,IA,,,,0.0,0.0
8401900672,WINGS THROUGH TIME,HISTORIC PRESERVATION,,COUNCIL BLFS,IA,,,,0.0,0.0
8401900679,WINNEBAGO HISTORICAL SOCIETY,HISTORIC PRESERVATION,,FOREST CITY,IA,,,,229332.0,228570.0
8409504355,WINNIFRED M. CONE GALLERY,ART MUSEUM,COE COLLEGE,CEDAR RAPIDS,IA,,,,83148117.0,63222458.0
8401900210,WINTERSET ART CENTER,ART MUSEUM,,WINTERSET,IA,,,,13013.0,13013.0
8401900265,WISECUP FARM MUSEUM,GENERAL MUSEUM,,MISSOURI VALLEY,IA,,,,0.0,0.0
8409504368,WOODWARD ART GALLERY,ART MUSEUM,LORAS COLLEGE,DUBUQUE,IA,,,,78772663.0,66550490.0
8401900178,WORTH COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,NORTHWOOD,IA,,,,0.0,0.0
8401900157,WRIGHT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,WOOLSTOCK,IA,223 EAST MAIN STREET,BELMOND,IA,0.0,0.0
8401900342,WRIGHT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CLARION,IA,,,,0.0,0.0
8401900680,WRIGHT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BELMOND,IA,,,,0.0,0.0
8401900682,WRIGHT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,GOLDFIELD,IA,,,,0.0,0.0
8401900681,WRIGHT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,EAGLE GROVE,IA,2001 MINNESOTA 25,BUFFALO,MN,13243.0,13243.0
8401900153,WRIGHT ON THE PARK,HISTORIC PRESERVATION,,MASON CITY,IA,17 S FEDERAL AVE,MASON CITY,IA,151693.0,151693.0
8401900327,WYATT EARP HOUSE-SCHOLTE HOUSE MUSEUM,GENERAL MUSEUM,,PELLA,IA,507 FRANKLIN STREET,PELLA,IA,1372466.0,1366011.0
8401900301,YOUNGVILLE HIGHWAY HISTORY ASSOCIATION,HISTORY MUSEUM,,NEWHALL,IA,HISTORIC LINCOLN HIGHWAY - US 30 & HWY 218,NEWHALL,IA,0.0,0.0
8401600104,ADAMS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,NEW MEADOWS,ID,PO BOX 352,NEW MEADOWS,ID,140545.0,140545.0
8401600177,ALBION VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ALBION,ID,251 W NORTH ST,ALBION,ID,0.0,0.0
8401600084,ALEXANDER HOUSE,HISTORIC PRESERVATION,,BOISE,ID,,,,0.0,0.0
8401600033,AMERICAN FALL THEATRE GUILD,GENERAL MUSEUM,,AMERICAN FALLS,ID,,,,0.0,0.0
8401600103,APPALOOSA MUSEUM & HERITAGE CENTER,GENERAL MUSEUM,,MOSCOW,ID,,,,49764.0,45457.0
8401600048,ARCHIVES OF FALCONRY,GENERAL MUSEUM,,BOISE,ID,,,,9001889.0,5575646.0
8401600079,ART MUSEUM OF EASTERN IDAHO,ART MUSEUM,,IDAHO FALLS,ID,,,,93122.0,90298.0
8401600125,ATLANTA HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ATLANTA,ID,,,,0.0,0.0
8401600117,BANNOCK COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,POCATELLO,ID,3000 AVENUE OF THE CHIEFS,POCATELLO,ID,76527.0,75071.0
8401600128,BASQUE MUSEUM & CULTURAL CENTER,GENERAL MUSEUM,,BOISE,ID,,,,1105783.0,675973.0
8401600150,BELLEVUE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BELLEVUE,ID,,,,0.0,0.0
8401600034,BICENTENNIAL HISTORICAL MUSEUM,HISTORIC PRESERVATION,,GRANGEVILLE,ID,,,,102692.0,100050.0
8401600123,BINGHAM COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BLACKFOOT,ID,,,,0.0,0.0
8401600058,BIRD AVIATION MUSEUM AND INVENTION CENTER,GENERAL MUSEUM,,SANDPOINT,ID,,,,92766.0,
8401600203,BLAINE COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,,HAILEY,ID,218 N MAIN ST,HAILEY,ID,45306.0,44549.0
8401600096,BOISE ART MUSEUM,ART MUSEUM,,BOISE,ID,,,,1571702.0,1090221.0
8401600051,BONNER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,SANDPOINT,ID,,,,85048.0,80205.0
8401600112,BONNEVILLE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,IDAHO FALLS,ID,,,,2424301.0,2424301.0
8401600063,BOUNDARY COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BONNERS FERRY,ID,,,,51968.0,51387.0
8401600077,CALDWELL HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CALDWELL,ID,,,,0.0,0.0
8401600055,CALDWELL MODEL RAILROAD CLUB & HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CALDWELL,ID,,,,0.0,0.0
8401600035,CANYON COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,,NAMPA,ID,,,,0.0,0.0
8401600053,CANYON COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,,NAMPA,ID,1200 FRONT STREET,NAMPA,ID,0.0,0.0
8401600087,CARIBOU HISTORICAL SOCIETY,HISTORIC PRESERVATION,,SODA SPRINGS,ID,,,,0.0,0.0
8401600050,CASSIA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BURLEY,ID,E MAIN ST AT HILAND AVE,BURLEY,ID,0.0,0.0
8401600201,CENTRAL IDAHO HISTORICAL MUSEM,HISTORIC PRESERVATION,,MCCALL,ID,,,,0.0,0.0
8401600135,CHILDREN'S HANDS-ON MUSEUM OF EASTERN IDAHO,CHILDREN'S MUSEUM,,IDAHO FALLS,ID,300 S CAPITAL AVE,IDAHO FALLS,ID,93122.0,90298.0
8401600091,CLAYTON AREA HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,CLAYTON,ID,,,,0.0,0.0
8401600099,CLEARWATER HISTORICAL SOCIETY,HISTORIC PRESERVATION,,OROFINO,ID,315 COLLEGE AVENUE,OROFINO,ID,0.0,0.0
8401600124,CRANE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HARRISON,ID,201 S COEUR D`ALENE AVENUE,HARRISON,ID,0.0,0.0
8401600195,DISCOVERY CENTER OF IDAHO,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,BOISE,ID,,,,958337.0,924319.0
8409503071,DONALD H. LINDGREN GALLERY,ART MUSEUM,GEORGE FOX UNIVERSITY,NEWBERG,ID,,,,108775489.0,99022232.0
8401600045,DRY CREEK HISTORICAL SOCIETY,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,BOISE,ID,,,,0.0,0.0
8401600165,EAGLE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,EAGLE,ID,,,,0.0,0.0
8401600146,EAGLE ROCK RAILROAD HISTORICAL SOCIETY,HISTORIC PRESERVATION,,IDAHO FALLS,ID,,,,0.0,0.0
8401600109,FARNSWORTH TV & PIONEER MUSEUM,HISTORIC PRESERVATION,,RIGBY,ID,,,,9480.0,
8401600067,FREMONT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ASHTON,ID,,,,0.0,0.0
8409503235,FRIESEN ART GALLERIES,ART MUSEUM,NORTHWEST NAZARENE UNIVERSITY,NAMPA,ID,,,,96782305.0,64432471.0
8401600132,GEM COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,EMMETT,ID,,,,0.0,0.0
8401600113,GOODING COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,GOODING,ID,273 EUSKADI LANE,GOODING,ID,0.0,0.0
8401600066,GREATER YELLOWSTONE REGION GEOTOURISM CENTER,GENERAL MUSEUM,,DRIGGS,ID,,,,0.0,0.0
8401600164,GREENLEAF HISTORICAL SOCIETY,HISTORIC PRESERVATION,,GREENLEAF,ID,PO BOX 34,GREENLEAF,ID,0.0,0.0
8401600116,HAGERMAN VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HAGERMAN,ID,,,,123420.0,0.0
8401600042,HISTORIC OLD TOWN POCATELLO FOUNDATION,HISTORIC PRESERVATION,,POCATELLO,ID,,,,0.0,0.0
8401600202,HISTORIC WALLACE PRESERVATION SOCIETY,HISTORIC PRESERVATION,,WALLACE,ID,,,,0.0,0.0
8401600199,HISTORICAL MUSEUM,HISTORIC PRESERVATION,,BOISE,ID,,,,0.0,0.0
8401600056,IDAHO AQUARIUM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,BOISE,ID,,,,1051159.0,1049193.0
8401600142,IDAHO AVIATION HALL OF FAME,GENERAL MUSEUM,,BOISE,ID,,,,0.0,0.0
8401600159,IDAHO BLACK HISTORY MUSEUM,HISTORY MUSEUM,,BOISE,ID,,,,0.0,0.0
8401600120,IDAHO BOTANICAL GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,BOISE,ID,,,,138647.0,130975.0
8401600157,IDAHO CIVIL WAR VOLUNTEERS,HISTORIC PRESERVATION,,BOISE,ID,,,,0.0,0.0
8401600189,IDAHO COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,GRANGEVILLE,ID,,,,0.0,0.0
8409400271,IDAHO FALLS FIRE MUSEUM,GENERAL MUSEUM,,IDAHO FALLS,ID,,,,0.0,0.0
8401600052,IDAHO HISTORICAL PRESERVATION COUNCIL,HISTORIC PRESERVATION,,BOISE,ID,,,,76941.0,58080.0
8401600047,IDAHO LEGAL HISTORY SOCIETY,HISTORIC PRESERVATION,,BOISE,ID,,,,0.0,0.0
8401600147,IDAHO MILITARY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,BOISE,ID,4692 W HARVARD ST,BOISE,ID,48815.0,48033.0
8401600023,IDAHO MILITARY HISTORY MUSEUM,HISTORY MUSEUM,,BOISE,ID,,,,48815.0,48033.0
8401600064,IDAHO MILITARY TRANSPORTATION MUSEUM,GENERAL MUSEUM,,FRUITLAND,ID,,,,0.0,0.0
8409501118,IDAHO MUSEUM OF NATURAL HISTORY,NATURAL HISTORY MUSEUM,IDAHO STATE UNIVERSITY,POCATELLO,ID,,,,0.0,0.0
8401600171,IDAHO SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,ARCO,ID,,,,0.0,0.0
8409502230,IDAHO STATE ARBORETUM,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",IDAHO STATE UNIVERSITY,POCATELLO,ID,,,,0.0,0.0
8401600028,IDAHO STATE HISTORICAL MUSEUM,HISTORIC PRESERVATION,,BOISE,ID,,,,0.0,0.0
8401600182,IDAHO ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,BOISE,ID,355 E JULIA DAVIS DR,BOISE,ID,1204910.0,1194705.0
8401600136,IDAHOS HALL OF FAME ASSOCIATION,GENERAL MUSEUM,,MERIDIAN,ID,,,,0.0,0.0
8401600143,ILO-VOLLMER HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CRAIGMONT,ID,,,,0.0,0.0
8401600178,INLAND NORTHWEST GARDEN RAILROAD SOCIETY,HISTORIC PRESERVATION,,DALTON GARDENS,ID,,,,0.0,0.0
8401600027,INTERMOUNTAIN CULTURAL CENTER & MUSEUM,GENERAL MUSEUM,,WEISER,ID,2295 PADDOCK AVENUE,WEISER,ID,0.0,0.0
8409400290,IONA HISTORICAL MUSEUM,GENERAL MUSEUM,,IONA,ID,,,,2424.0,2324.0
8401600148,ISLAND PARK HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ISLAND PARK,ID,,,,0.0,0.0
8401600139,J HOWARD BRADBURY LOGGING MEMORIAL MUSEUM,GENERAL MUSEUM,,PIERCE,ID,103 S MAIN STREET,PIERCE,ID,0.0,0.0
8401600043,JACK O'CONNOR CENTER,HISTORY MUSEUM,,LEWISTON,ID,5600 HELLS GATE RD,LEWISTON,ID,226063.0,126482.0
8401600025,JEROME COUNTY HISTORICAL MUSEUM,HISTORIC PRESERVATION,,JEROME,ID,,,,0.0,0.0
8401600115,JEROME COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,JEROME,ID,212 EAST FIRST STREET,JEROME,ID,0.0,0.0
8409503485,JOHN B. DAVIS GALLERY,ART MUSEUM,IDAHO STATE UNIVERSITY,POCATELLO,ID,,,,0.0,0.0
8401600118,KOOTENAI COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,,HAYDEN,ID,,,,0.0,0.0
8401600179,KUNA HISTORICAL SOCIETY,HISTORIC PRESERVATION,,KUNA,ID,415 WEST SECOND STREET,KUNA,ID,0.0,0.0
8401600152,LAND OF THE YANKEE FORK HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,,STANLEY,ID,JUNCTION OF US 93 AND SH 75,STANLEY,ID,27248.0,16234.0
8401600158,LATAH COUNTY HISTORICAL FOUNDATION,HISTORIC PRESERVATION,,MOSCOW,ID,,,,212466.0,83758.0
8401600097,LEMHI COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,SALMON,ID,,,,95531.0,85019.0
8401600122,LEWIS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,NEZPERCE,ID,,,,0.0,0.0
8401600106,LONG VALLEY PRESERVATION SOCIETY,HISTORIC PRESERVATION,,DONNELLY,ID,13131 FARM TO MARKET RD,DONNELLY,ID,0.0,0.0
8401600081,LORANG FARM RESTORATION,GENERAL MUSEUM,,GENESEE,ID,,,,0.0,0.0
8401600016,MC CONNELL MANSION,HISTORIC PRESERVATION,,MOSCOW,ID,,,,86369.0,83845.0
8401600061,MEDAL OF HONOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MERIDIAN,ID,,,,0.0,0.0
8409400354,MELBA VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MELBA,ID,,,,0.0,0.0
8401600131,MERIDIAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MERIDIAN,ID,,,,0.0,0.0
8409503723,MIND�S EYE GALLERY,ART MUSEUM,IDAHO STATE UNIVERSITY,POCATELLO,ID,,,,0.0,0.0
8401600105,MINIDOKA COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,,RUPERT,ID,99 E BASELINE RD,RUPERT,ID,0.0,0.0
8401600014,MINIDOKA COUNTY MUSEUM,GENERAL MUSEUM,,RUPERT,ID,,,,0.0,0.0
8401600039,MINIDOKA INTERNMENT NATIONAL MONUMENT,HISTORIC PRESERVATION,,TWIN FALLS,ID,,,,68985.0,67051.0
8401600168,MINING HERITAGE EXHIBITION,NATURAL HISTORY MUSEUM,,WALLACE,ID,,,,0.0,0.0
8401600137,MOUNT HARRISON HERITAGE FOUNDATION,HISTORIC PRESERVATION,,BURLEY,ID,1 BOBCAT BLVD,BURLEY,ID,0.0,0.0
8401600092,MOUNTAIN HOME HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,,MOUNTAIN HOME,ID,,,,0.0,0.0
8401600149,MUD LAKE HISTORICAL SOCIETY AND MUSEUM,HISTORIC PRESERVATION,,TERRETON,ID,,,,0.0,0.0
8401600126,MULLAN HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,,MULLAN,ID,,,,0.0,0.0
8401600160,MURRAY HISTORICAL SOCIETY,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,WALLACE,ID,,,,0.0,0.0
8401600049,MUSEUM OF NORTH IDAHO,HISTORY MUSEUM,,COEUR D ALENE,ID,115 NORTHWEST BLVD,COEUR D ALENE,ID,151898.0,139920.0
8401600090,MUSEUM OF WINCHESTER HISTORY,GENERAL MUSEUM,,WINCHESTER,ID,,,,0.0,0.0
8401600013,MUSEUM SOUTH BANNOCK COUNTY,HISTORY MUSEUM,,LAVA HOT SPRINGS,ID,,,,41335.0,41335.0
8401600184,NEZ PERCE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LEWISTON,ID,,,,88431.0,82156.0
8401600070,NEZPERCE HISTORICAL SOCIETY,HISTORIC PRESERVATION,,NEZPERCE,ID,0306 3RD STREET,LEWISTON,ID,0.0,0.0
8401600108,NORTH CUSTER HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CHALLIS,ID,,,,0.0,0.0
8401600075,NORTHWEST SCIENCE MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,NAMPA,ID,,,,0.0,0.0
8401600141,ONEIDA COUNTY RELIC PRESERVATION & HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MALAD CITY,ID,,,,0.0,0.0
8401600144,OREGON TRAIL CENTER,HISTORY MUSEUM,,MONTPELIER,ID,320 NORTH 4TH STREET,MONTPELIER,ID,421284.0,283969.0
8409501166,ORMA J. SMITH MUSEUM OF NATURAL HISTORY,NATURAL HISTORY MUSEUM,COLLEGE OF IDAHO,CALDWELL,ID,,,,67115563.0,60193994.0
8401600102,OWYHEE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MURPHY,ID,,,,87578.0,72242.0
8401600193,PAPPY BOYINGTON FIELD MUSEUM,HISTORY MUSEUM,,HAYDEN,ID,,,,0.0,0.0
8401600080,PAYETTE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,PAYETTE,ID,90 S 9TH STREET,PAYETTE,ID,0.0,0.0
8401600155,POCATELLO MODEL RAILROAD & HISTORICAL SOCIETY,HISTORIC PRESERVATION,,POCATELLO,ID,,,,0.0,0.0
8401600151,POCATELLO ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,POCATELLO,ID,,,,40347.0,40347.0
8401600085,POTATO MUSEUM,GENERAL MUSEUM,,BLACKFOOT,ID,130 NW MAIN ST,BLACKFOOT,ID,93269.0,68221.0
8401600204,PRESTO PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,,BOISE,ID,,,,0.0,0.0
8401600111,PRIEST LAKE MUSEUM,GENERAL MUSEUM,,COOLIN,ID,38 PRIEST LAKE MUSEUM RD,COOLIN,ID,0.0,0.0
8401600114,RATHDRUM-WESTWOOD HISTORICAL SOCIETY,HISTORIC PRESERVATION,,RATHDRUM,ID,7940 W 2ND STREET,RATHDRUM,ID,0.0,0.0
8401600088,REALMS OF AVALON,HISTORIC PRESERVATION,,MOSCOW,ID,PO BOX 3232,MOSCOW,ID,0.0,0.0
8401600176,RENAISSANCE ARTS CENTER,ART MUSEUM,,RUPERT,ID,,,,142881.0,124744.0
8409503961,ROGER AND MILDRED MINTHORNE GALLERY,ART MUSEUM,GEORGE FOX UNIVERSITY,NEWBERG,ID,,,,108775489.0,99022232.0
8401600130,ROSE LAKE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,CATALDO,ID,,,,0.0,0.0
8409503970,ROSENTHAL GALLERY OF ART,ART MUSEUM,COLLEGE OF IDAHO,CALDWELL,ID,,,,67115563.0,60193994.0
8401600154,SAWTOOTH BOTANICAL GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",,SUN VALLEY,ID,11 GIMLET RD,KETCHUM,ID,245015.0,244447.0
8401600100,SAWTOOTH INTERPRETIVE AND HISTORICAL ASSOCIATION,GENERAL MUSEUM,,STANLEY,ID,,,,161618.0,141817.0
8401600174,SCENIC PAYETTE RIVER HISTORICAL SOCIETY,HISTORIC PRESERVATION,,HORSESHOE BEND,ID,PO BOX 342,HORSESHOE BEND,ID,0.0,0.0
8401600127,SHOSHONE COUNTY MINING & SMELTING MUSEUM,GENERAL MUSEUM,,KELLOGG,ID,820 MCKINLEY AVENUE,KELLOGG,ID,0.0,0.0
8401600119,SIERRA SILVER MINE TOUR,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,WALLACE,ID,,,,163879.0,139319.0
8401600006,SNAKE RIVER HERITAGE CENTER,GENERAL MUSEUM,,WEISER,ID,,,,0.0,0.0
8401600110,SOUTH BANNOCK COUNTY HISTORICAL CENTER,HISTORY MUSEUM,,LAVA HOT SPGS,ID,110 E MAIN ST,LAVA HOT SPGS,ID,41335.0,41335.0
8401600121,SOUTH CUSTER COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,MACKAY,ID,,,,0.0,0.0
8401600065,SPECTACULAR SPUD MUSEUM,GENERAL MUSEUM,,COEUR D ALENE,ID,,,,0.0,0.0
8401600004,SPORTS HUMANITARIAN HALL-FAME,GENERAL MUSEUM,,BOISE,ID,,,,64817.0,64817.0
8401600005,SPRAG POLE MUSEUM,GENERAL MUSEUM,,MURRAY,ID,,,,0.0,0.0
8401600008,STAFF HOUSE MUSEUM,GENERAL MUSEUM,,KELLOGG,ID,,,,0.0,0.0
8409504133,STUDENT GALLERY,ART MUSEUM,COLLEGE OF IDAHO,CALDWELL,ID,,,,67115563.0,60193994.0
8401600206,SUN VALLEY CENTER FOR THE ARTS,ART MUSEUM,,SUN VALLEY,ID,191 5TH ST EAST,KETCHUM,ID,382338.0,382338.0
8401600153,TETON VALLEY MUSEUM FOUNDATION,HISTORY MUSEUM,,DRIGGS,ID,137 NORTH STATE HIGHWAY 33,DRIGGS,ID,0.0,0.0
8401600166,TRADITIONAL COWBOY ARTS ASSOCIATION,GENERAL MUSEUM,,SALMON,ID,,,,75537.0,75537.0
8409504192,TRANSITION GALLERY,ART MUSEUM,IDAHO STATE UNIVERSITY,POCATELLO,ID,,,,0.0,0.0
8401600156,TREASURE VALLEY ANTIQUE POWER ASSOCIATION,HISTORIC PRESERVATION,,NAMPA,ID,,,,0.0,0.0
8401600044,TROPICAL-MARINE CONSERVATION INSTITUTE,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",,BOISE,ID,,,,0.0,0.0
8401600082,TROY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,TROY,ID,PO BOX 351,TROY,ID,0.0,0.0
8401600186,TWIN FALLS COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,FILER,ID,21337 A HWY 30,FILER,ID,0.0,0.0
8401600003,TWIN FALLS COUNTY HISTORICAL SOCIETY & MUSEUM,HISTORIC PRESERVATION,,FILER,ID,21337 A US HWY 30,TWIN FALLS,ID,0.0,0.0
8401600068,UPPER LEMHI VALLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,LEMHI,ID,,,,0.0,0.0
8401600073,VALLEY COUNTY HISTORY PROJECT,HISTORIC PRESERVATION,,DONNELLY,ID,,,,0.0,0.0
8401600046,VETERANS OF CUSTER COUNTY MEMORIAL,HISTORIC PRESERVATION,,MACKAY,ID,,,,0.0,0.0
8401600078,WAGON TRAILS WEST,HISTORIC PRESERVATION,,STAR,ID,,,,0.0,0.0
8401600187,WALLACE DISTRICT MINING MUSEUM,GENERAL MUSEUM,,WALLACE,ID,509 BANK ST,WALLACE,ID,160765.0,88713.0
8401600197,WARHAWK AIR MUSEUM,HISTORY MUSEUM,,NAMPA,ID,,,,507294.0,445861.0
8401600170,WARM SPRINGS HISTORIC DISTRICT ASSOCIATION,HISTORIC PRESERVATION,,BOISE,ID,1540 E WARM SPRINGS AVE,BOISE,ID,0.0,0.0
8401600175,WEIPPE HILLTOP HERITAGE SOCIETY,HISTORIC PRESERVATION,,WEIPPE,ID,,,,0.0,0.0
8401600002,WEIPPE HILLTOP HERITAGE SOCIETY & MUSEUM,HISTORY MUSEUM,,WEIPPE,ID,,,,0.0,0.0
8401600040,WHITE KNOB HISTORICAL PRESERVATION COMMITTEE,HISTORIC PRESERVATION,,MACKAY,ID,,,,0.0,0.0
8401600145,WORLD SPORTS HALL FAME,GENERAL MUSEUM,,BOISE,ID,,,,64817.0,64817.0
8401600076,WORLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,,WORLEY,ID,PO BOX 36,WORLEY,ID,0.0,0.0
8401600194,YANKEE FORK GOLD DREDGE ASSOCIATION,GENERAL MUSEUM,,CHALLIS,ID,,,,0.0,0.0
8401701341,87TH INFANTRY DIVISION LEGACY ASSOCIATION,HISTORIC PRESERVATION,,EDWARDSVILLE,IL,,,,0.0,0.0
8401700857,A. PHILIP RANDOLPH PULLMAN PORTER MUSEUM,GENERAL MUSEUM,,CHICAGO,IL,10406 S MARYLAND AVE,CHICAGO,IL,48001.0,35039.0
8401701154,ABINGDON HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ABINGDON,IL,500 W LATIMER,ABINGDON,IL,0.0,0.0
8401701206,ABRAHAM LINCOLN ASSOCIATION,HISTORIC PRESERVATION,,SPRINGFIELD,IL,1 OLD STATE CAPITOL PLAZA,SPRINGFIELD,IL,115353.0,115353.0
8401700789,ADDISON CENTER FOR THE ARTS,ART MUSEUM,,ADDISON,IL,,,,49999.0,49999.0
8401700256,ADDISON HISTORICAL MUSEUM,HISTORIC PRESERVATION,,ADDISON,IL,,,,74284.0,68175.0
8401700411,ADDISON HISTORICAL SOCIETY,HISTORIC PRESERVATION,,ADDISON,IL,129 ARMY TRAIL BOULEVARD,ADDISON,IL,0.0,0.0
8401700971,ADLER PLANETARIUM & ASTRONOMY MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,CHICAGO,IL,,,,22385046.0,17101262.0
8401700902,AFRICAN AMERICAN HERITAGE MUSEUM & BLACK VETERANS ARCHIVES,GENERAL MUSEUM,,GLENDALE HEIGHTS,IL,,,,0.0,0.0
8401700852,AFRICAN HOLOCAUST MEMORIAL COMMISSION,HISTORIC PRESERVATION,,CHICAGO,IL,,,,463.0,463.0
8401701092,AFRICAN-AMERICAN HALL OF FAME MUSEUM,GENERAL MUSEUM,,PEORIA,IL,,,,0.0,0.0
8401700263,AFRICAN-AMERICAN HERITAGE MUSEUM AND BLACK VETERAN'S ARCHIVES,GENERAL MUSEUM,,AURORA,IL,,,,0.0,0.0
8401700844,AHNE ROAD FARMS,HISTORY MUSEUM,,WATERLOO,IL,,,,9757.0,9757.0
8401701118,AIR COMBAT MUSEUM,GENERAL MUSEUM,,SPRINGFIELD,IL,,,,0.0,0.0
8401700724,ALBANY INDIAN,HISTORY MUSEUM,,ALBANY,IL,PO BOX 184,ALBANY,IL,0.0,0.0
8401700803,ALEXIS MUSEUM,GENERAL MUSEUM,,ALEXIS,IL,SCOTT ST & PALMER AVENUE,ALEXIS,IL,0.0,0.0
8401701137,ALTAMONT LIVING MUSEUM,GENERAL MUSEUM,,ALTAMONT,IL,,,,0.0,0.0
8401700380,ALTON MUSEUM OF HISTORY & ART,HISTORY MUSEUM,,ALTON,IL,,,,15977.0,14474.0
8401701348,AMERICAN COLLECTIBLES MUSEUM,GENERAL MUSEUM,,QUINCY,IL,,,,0.0,0.0
8401701349,AMERICAN FARM HERITAGE NFP,HISTORY MUSEUM,,GREENVILLE,IL,1395 MUSEUM AVENUE,GREENVILLE,IL,173348.0,173348.0
8401700582,AMERICAN POLICE CENTER & MUSEUM,GENERAL MUSEUM,,BROOKFIELD,IL,,,,0.0,0.0
8401700265,AMERICAN POLICE CENTER MUSEUM,GENERAL MUSEUM,,CHICAGO,IL,,,,0.0,0.0
8401700457,AMERICAN TOBY JUG MUSEUM,GENERAL MUSEUM,,EVANSTON,IL,,,,32390.0,
8401700499,AMERICAS CHILDREN'S MUSEUM ON WHEELS - STORYBUS,CHILDREN'S MUSEUM,,HIGHLAND PARK,IL,,,,148850.0,148850.0
